occurrence_id,paper_key,title,year,object_name,alternate_object_names,ra_deg,dec_deg,classification,candidate_quality,population_tier,primary_flag,region,table_role,source_url,retrieval_status,notes,input_dataset
OCC-08442,mas2026,Exploring the Variability of Young Stars with Gaia DR3 Light Curves,2026,Gaia DR3 2207298184364032896,,344.4087713300,62.8975593400,QPD,true,automated_yso_dipper_allsky,yes,all sky,VizieR tabled1 complete,https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A%2BA/705/A172,complete,Primary=true is the recommended high-quality subset; secondary QPDs have substantial contamination risk,yso_survey_candidate_coordinates
OCC-08443,mas2026,Exploring the Variability of Young Stars with Gaia DR3 Light Curves,2026,Gaia DR3 2208092508494801792,,344.4301236500,63.5137901800,QPD,false,automated_yso_dipper_allsky,no,all sky,VizieR tabled1 complete,https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A%2BA/705/A172,complete,Primary=true is the recommended high-quality subset; secondary QPDs have substantial contamination risk,yso_survey_candidate_coordinates
OCC-08444,mas2026,Exploring the Variability of Young Stars with Gaia DR3 Light Curves,2026,Gaia DR3 2207244235275065344,,344.4318575500,62.7229391600,QPD,true,automated_yso_dipper_allsky,yes,all sky,VizieR tabled1 complete,https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A%2BA/705/A172,complete,Primary=true is the recommended high-quality subset; secondary QPDs have substantial contamination risk,yso_survey_candidate_coordinates
OCC-08445,mas2026,Exploring the Variability of Young Stars with Gaia DR3 Light Curves,2026,Gaia DR3 2207240936742143616,,344.4400327700,62.6748906400,QPD,false,automated_yso_dipper_allsky,no,all sky,VizieR tabled1 complete,https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A%2BA/705/A172,complete,Primary=true is the recommended high-quality subset; secondary QPDs have substantial contamination risk,yso_survey_candidate_coordinates
OCC-08446,mas2026,Exploring the Variability of Young Stars with Gaia DR3 Light Curves,2026,Gaia DR3 2207033202055799296,,344.4444594500,62.2906114300,QPD,false,automated_yso_dipper_allsky,no,all sky,VizieR tabled1 complete,https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A%2BA/705/A172,complete,Primary=true is the recommended high-quality subset; secondary QPDs have substantial contamination risk,yso_survey_candidate_coordinates
OCC-08447,mas2026,Exploring the Variability of Young Stars with Gaia DR3 Light Curves,2026,Gaia DR3 2208752941326169600,,344.4738317300,64.4663618800,QPD,true,automated_yso_dipper_allsky,yes,all sky,VizieR tabled1 complete,https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A%2BA/705/A172,complete,Primary=true is the recommended high-quality subset; secondary QPDs have substantial contamination risk,yso_survey_candidate_coordinates
OCC-08448,mas2026,Exploring the Variability of Young Stars with Gaia DR3 Light Curves,2026,Gaia DR3 2207027975081875456,,344.4901305500,62.1665650300,QPD,true,automated_yso_dipper_allsky,yes,all sky,VizieR tabled1 complete,https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A%2BA/705/A172,complete,Primary=true is the recommended high-quality subset; secondary QPDs have substantial contamination risk,yso_survey_candidate_coordinates
OCC-08449,mas2026,Exploring the Variability of Young Stars with Gaia DR3 Light Curves,2026,Gaia DR3 2207299898052416384,,344.4914823600,63.0006723700,APD,false,automated_yso_dipper_allsky,no,all sky,VizieR tabled1 complete,https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A%2BA/705/A172,complete,Primary=true is the recommended high-quality subset; secondary QPDs have substantial contamination risk,yso_survey_candidate_coordinates
OCC-08450,mas2026,Exploring the Variability of Young Stars with Gaia DR3 Light Curves,2026,Gaia DR3 2207312336277959424,,344.5110135000,63.0759601400,APD,false,automated_yso_dipper_allsky,no,all sky,VizieR tabled1 complete,https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A%2BA/705/A172,complete,Primary=true is the recommended high-quality subset; secondary QPDs have substantial contamination risk,yso_survey_candidate_coordinates
OCC-08451,mas2026,Exploring the Variability of Young Stars with Gaia DR3 Light Curves,2026,Gaia DR3 2206921051871819904,,344.5117210500,61.6235042100,APD,true,automated_yso_dipper_allsky,yes,all sky,VizieR tabled1 complete,https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A%2BA/705/A172,complete,Primary=true is the recommended high-quality subset; secondary QPDs have substantial contamination risk,yso_survey_candidate_coordinates
OCC-08452,mas2026,Exploring the Variability of Young Stars with Gaia DR3 Light Curves,2026,Gaia DR3 2208076020116659840,,344.5127927300,63.3710991400,QPD,true,automated_yso_dipper_allsky,yes,all sky,VizieR tabled1 complete,https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A%2BA/705/A172,complete,Primary=true is the recommended high-quality subset; secondary QPDs have substantial contamination risk,yso_survey_candidate_coordinates
OCC-08453,mas2026,Exploring the Variability of Young Stars with Gaia DR3 Light Curves,2026,Gaia DR3 2206935139364503680,,344.5474407400,61.8031818800,QPD,false,automated_yso_dipper_allsky,no,all sky,VizieR tabled1 complete,https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A%2BA/705/A172,complete,Primary=true is the recommended high-quality subset; secondary QPDs have substantial contamination risk,yso_survey_candidate_coordinates
OCC-08454,mas2026,Exploring the Variability of Young Stars with Gaia DR3 Light Curves,2026,Gaia DR3 2207221867083811072,,344.5477379800,62.3932758800,APD,true,automated_yso_dipper_allsky,yes,all sky,VizieR tabled1 complete,https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A%2BA/705/A172,complete,Primary=true is the recommended high-quality subset; secondary QPDs have substantial contamination risk,yso_survey_candidate_coordinates
OCC-08455,mas2026,Exploring the Variability of Young Stars with Gaia DR3 Light Curves,2026,Gaia DR3 2207319070793255680,,344.5863162900,63.1299812300,QPD,true,automated_yso_dipper_allsky,yes,all sky,VizieR tabled1 complete,https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A%2BA/705/A172,complete,Primary=true is the recommended high-quality subset; secondary QPDs have substantial contamination risk,yso_survey_candidate_coordinates
OCC-08456,mas2026,Exploring the Variability of Young Stars with Gaia DR3 Light Curves,2026,Gaia DR3 2207247057073478784,,344.6010036200,62.7981607600,APD,false,automated_yso_dipper_allsky,no,all sky,VizieR tabled1 complete,https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A%2BA/705/A172,complete,Primary=true is the recommended high-quality subset; secondary QPDs have substantial contamination risk,yso_survey_candidate_coordinates
OCC-08457,mas2026,Exploring the Variability of Young Stars with Gaia DR3 Light Curves,2026,Gaia DR3 2207032652302111488,,344.6019261300,62.2840134900,APD,true,automated_yso_dipper_allsky,yes,all sky,VizieR tabled1 complete,https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A%2BA/705/A172,complete,Primary=true is the recommended high-quality subset; secondary QPDs have substantial contamination risk,yso_survey_candidate_coordinates
OCC-08458,mas2026,Exploring the Variability of Young Stars with Gaia DR3 Light Curves,2026,Gaia DR3 2208095673891202048,,344.6126203600,63.6434769300,QPD,true,automated_yso_dipper_allsky,yes,all sky,VizieR tabled1 complete,https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A%2BA/705/A172,complete,Primary=true is the recommended high-quality subset; secondary QPDs have substantial contamination risk,yso_survey_candidate_coordinates
OCC-08459,mas2026,Exploring the Variability of Young Stars with Gaia DR3 Light Curves,2026,Gaia DR3 2207247190213026048,,344.6669476900,62.8287838700,QPD,false,automated_yso_dipper_allsky,no,all sky,VizieR tabled1 complete,https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A%2BA/705/A172,complete,Primary=true is the recommended high-quality subset; secondary QPDs have substantial contamination risk,yso_survey_candidate_coordinates
OCC-08460,mas2026,Exploring the Variability of Young Stars with Gaia DR3 Light Curves,2026,Gaia DR3 2232999951557075840,,344.6789287800,75.3835424700,QPD,true,automated_yso_dipper_allsky,yes,all sky,VizieR tabled1 complete,https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A%2BA/705/A172,complete,Primary=true is the recommended high-quality subset; secondary QPDs have substantial contamination risk,yso_survey_candidate_coordinates
OCC-08461,mas2026,Exploring the Variability of Young Stars with Gaia DR3 Light Curves,2026,Gaia DR3 2206933868054427392,,344.6873113600,61.7608704000,QPD,true,automated_yso_dipper_allsky,yes,all sky,VizieR tabled1 complete,https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A%2BA/705/A172,complete,Primary=true is the recommended high-quality subset; secondary QPDs have substantial contamination risk,yso_survey_candidate_coordinates
OCC-08462,mas2026,Exploring the Variability of Young Stars with Gaia DR3 Light Curves,2026,Gaia DR3 2207243135763591296,,344.6878521700,62.7596260900,APD,false,automated_yso_dipper_allsky,no,all sky,VizieR tabled1 complete,https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A%2BA/705/A172,complete,Primary=true is the recommended high-quality subset; secondary QPDs have substantial contamination risk,yso_survey_candidate_coordinates
OCC-08463,mas2026,Exploring the Variability of Young Stars with Gaia DR3 Light Curves,2026,Gaia DR3 2207322923375432832,,344.6881963400,63.2312933600,APD,true,automated_yso_dipper_allsky,yes,all sky,VizieR tabled1 complete,https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A%2BA/705/A172,complete,Primary=true is the recommended high-quality subset; secondary QPDs have substantial contamination risk,yso_survey_candidate_coordinates
OCC-08464,mas2026,Exploring the Variability of Young Stars with Gaia DR3 Light Curves,2026,Gaia DR3 2207015502496845568,,344.7613099400,62.1584389700,APD,true,automated_yso_dipper_allsky,yes,all sky,VizieR tabled1 complete,https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A%2BA/705/A172,complete,Primary=true is the recommended high-quality subset; secondary QPDs have substantial contamination risk,yso_survey_candidate_coordinates
OCC-08465,mas2026,Exploring the Variability of Young Stars with Gaia DR3 Light Curves,2026,Gaia DR3 2207030006602273536,,344.7763353900,62.2626422700,QPD,true,automated_yso_dipper_allsky,yes,all sky,VizieR tabled1 complete,https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A%2BA/705/A172,complete,Primary=true is the recommended high-quality subset; secondary QPDs have substantial contamination risk,yso_survey_candidate_coordinates
OCC-08466,mas2026,Exploring the Variability of Young Stars with Gaia DR3 Light Curves,2026,Gaia DR3 2207030208463270400,,344.7783994800,62.2770796200,QPD,true,automated_yso_dipper_allsky,yes,all sky,VizieR tabled1 complete,https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A%2BA/705/A172,complete,Primary=true is the recommended high-quality subset; secondary QPDs have substantial contamination risk,yso_survey_candidate_coordinates
OCC-08467,mas2026,Exploring the Variability of Young Stars with Gaia DR3 Light Curves,2026,Gaia DR3 2208540868721587968,,344.7799972500,64.0640894800,APD,true,automated_yso_dipper_allsky,yes,all sky,VizieR tabled1 complete,https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A%2BA/705/A172,complete,Primary=true is the recommended high-quality subset; secondary QPDs have substantial contamination risk,yso_survey_candidate_coordinates
OCC-08468,mas2026,Exploring the Variability of Young Stars with Gaia DR3 Light Curves,2026,Gaia DR3 2207252103655606400,,344.7990886200,62.8260980600,APD,false,automated_yso_dipper_allsky,no,all sky,VizieR tabled1 complete,https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A%2BA/705/A172,complete,Primary=true is the recommended high-quality subset; secondary QPDs have substantial contamination risk,yso_survey_candidate_coordinates
OCC-08469,mas2026,Exploring the Variability of Young Stars with Gaia DR3 Light Curves,2026,Gaia DR3 2207035121905972608,,344.8174001500,62.4042734300,APD,true,automated_yso_dipper_allsky,yes,all sky,VizieR tabled1 complete,https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A%2BA/705/A172,complete,Primary=true is the recommended high-quality subset; secondary QPDs have substantial contamination risk,yso_survey_candidate_coordinates
OCC-08470,mas2026,Exploring the Variability of Young Stars with Gaia DR3 Light Curves,2026,Gaia DR3 2206945477349450368,,344.8428472100,61.7737394400,QPD,true,automated_yso_dipper_allsky,yes,all sky,VizieR tabled1 complete,https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A%2BA/705/A172,complete,Primary=true is the recommended high-quality subset; secondary QPDs have substantial contamination risk,yso_survey_candidate_coordinates
OCC-08471,mas2026,Exploring the Variability of Young Stars with Gaia DR3 Light Curves,2026,Gaia DR3 2207252932588733440,,344.8965367000,62.9016956600,APD,false,automated_yso_dipper_allsky,no,all sky,VizieR tabled1 complete,https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A%2BA/705/A172,complete,Primary=true is the recommended high-quality subset; secondary QPDs have substantial contamination risk,yso_survey_candidate_coordinates
OCC-08472,mas2026,Exploring the Variability of Young Stars with Gaia DR3 Light Curves,2026,Gaia DR3 2207301375521186944,,344.9020824700,63.0012794200,APD,true,automated_yso_dipper_allsky,yes,all sky,VizieR tabled1 complete,https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A%2BA/705/A172,complete,Primary=true is the recommended high-quality subset; secondary QPDs have substantial contamination risk,yso_survey_candidate_coordinates
OCC-08473,mas2026,Exploring the Variability of Young Stars with Gaia DR3 Light Curves,2026,Gaia DR3 2206941388540412544,,344.9029457300,61.6737984700,APD,true,automated_yso_dipper_allsky,yes,all sky,VizieR tabled1 complete,https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A%2BA/705/A172,complete,Primary=true is the recommended high-quality subset; secondary QPDs have substantial contamination risk,yso_survey_candidate_coordinates
OCC-08474,mas2026,Exploring the Variability of Young Stars with Gaia DR3 Light Curves,2026,Gaia DR3 2208525097601560064,,344.9655809300,63.9745915700,APD,true,automated_yso_dipper_allsky,yes,all sky,VizieR tabled1 complete,https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A%2BA/705/A172,complete,Primary=true is the recommended high-quality subset; secondary QPDs have substantial contamination risk,yso_survey_candidate_coordinates
OCC-08475,mas2026,Exploring the Variability of Young Stars with Gaia DR3 Light Curves,2026,Gaia DR3 2207037973764265472,,344.9890616300,62.4256099300,APD,true,automated_yso_dipper_allsky,yes,all sky,VizieR tabled1 complete,https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A%2BA/705/A172,complete,Primary=true is the recommended high-quality subset; secondary QPDs have substantial contamination risk,yso_survey_candidate_coordinates
OCC-08476,mas2026,Exploring the Variability of Young Stars with Gaia DR3 Light Curves,2026,Gaia DR3 2207304089940785280,,344.9909647700,63.0809686300,QPD,true,automated_yso_dipper_allsky,yes,all sky,VizieR tabled1 complete,https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A%2BA/705/A172,complete,Primary=true is the recommended high-quality subset; secondary QPDs have substantial contamination risk,yso_survey_candidate_coordinates
OCC-08477,mas2026,Exploring the Variability of Young Stars with Gaia DR3 Light Curves,2026,Gaia DR3 2207254513136711808,,345.0171167200,62.9254019200,APD,true,automated_yso_dipper_allsky,yes,all sky,VizieR tabled1 complete,https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A%2BA/705/A172,complete,Primary=true is the recommended high-quality subset; secondary QPDs have substantial contamination risk,yso_survey_candidate_coordinates
OCC-08478,mas2026,Exploring the Variability of Young Stars with Gaia DR3 Light Curves,2026,Gaia DR3 2207322300602536576,,345.0197766300,63.3292406200,APD,true,automated_yso_dipper_allsky,yes,all sky,VizieR tabled1 complete,https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A%2BA/705/A172,complete,Primary=true is the recommended high-quality subset; secondary QPDs have substantial contamination risk,yso_survey_candidate_coordinates
OCC-08479,mas2026,Exploring the Variability of Young Stars with Gaia DR3 Light Curves,2026,Gaia DR3 2207303471465481600,,345.0599695000,63.0739726800,QPD,false,automated_yso_dipper_allsky,no,all sky,VizieR tabled1 complete,https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A%2BA/705/A172,complete,Primary=true is the recommended high-quality subset; secondary QPDs have substantial contamination risk,yso_survey_candidate_coordinates
